City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
482,San Cristobal,VE,2021-06-20 21:03:12,7.7669,-72.225,67.66,97,100,5.32,overcast clouds
483,Katangli,RU,2021-06-20 21:03:32,51.7102,143.2326,52.29,63,57,5.7,broken clouds
484,Agadez,NE,2021-06-20 21:03:33,19.75,10.25,90.99,11,0,6.64,clear sky
485,Asau,RO,2021-06-20 21:03:33,46.4333,26.4,65.32,100,74,2.39,broken clouds
486,Egvekinot,RU,2021-06-20 21:03:33,66.3167,-179.1667,56.52,43,100,4.85,overcast clouds
487,Andenes,NO,2021-06-20 21:03:10,69.3143,16.1194,46.38,93,0,12.66,clear sky
488,Chagoda,RU,2021-06-20 21:03:34,59.164,35.3285,66.79,74,0,3.71,clear sky
489,Bulawayo,ZW,2021-06-20 21:03:34,-20.15,28.5833,48.2,85,2,9.46,clear sky
490,Konya,TR,2021-06-20 21:03:34,38.1667,32.5,67.48,63,60,13.02,broken clouds
491,Barinitas,VE,2021-06-20 21:03:35,8.7622,-70.4111,81.3,66,100,4.36,overcast clouds
492,Sochaczew,PL,2021-06-20 21:03:35,52.2294,20.2384,78.3,81,0,7.85,clear sky
493,Yinchuan,CN,2021-06-20 21:03:35,38.4681,106.2731,73.99,34,4,5.59,clear sky
494,Srednekolymsk,RU,2021-06-20 21:03:36,67.45,153.6833,63.64,41,7,17.2,clear sky
495,Porto Novo,BJ,2021-06-20 21:03:36,6.4965,2.6036,77.14,89,100,10.27,light rain
496,Rochester,US,2021-06-20 20:59:30,43.1548,-77.6156,86.7,62,67,3.0,broken clouds
497,Castlemaine,AU,2021-06-20 21:03:36,-37.0667,144.2167,37.69,91,0,2.08,clear sky
498,Waipawa,NZ,2021-06-20 21:03:37,-41.4122,175.5153,53.02,93,100,21.77,overcast clouds
499,Carndonagh,IE,2021-06-20 21:03:37,55.25,-7.2667,49.64,91,100,10.18,overcast clouds
500,Williston,US,2021-06-20 21:03:37,48.147,-103.618,71.82,38,99,8.01,overcast clouds
501,Mogadishu,SO,2021-06-20 20:59:25,2.0371,45.3438,77.02,82,40,17.13,scattered clouds
502,Mangrol,IN,2021-06-20 21:03:38,21.1167,70.1167,84.4,72,89,14.81,overcast clouds
503,Birin,NP,2021-06-20 21:03:38,26.8865,88.0718,62.1,95,93,3.24,overcast clouds
504,Fort Nelson,CA,2021-06-20 21:03:39,58.8053,-122.7002,82.2,22,47,3.53,scattered clouds
505,Kasongo-Lunda,CD,2021-06-20 21:03:39,-6.4667,16.8167,70.56,45,34,0.85,scattered clouds
506,Galdar,ES,2021-06-20 21:03:39,28.147,-15.6502,68.5,85,51,11.68,broken clouds
507,Biharamulo,TZ,2021-06-20 21:03:40,-2.6319,31.3089,65.25,61,80,2.64,broken clouds
508,Ventspils,LV,2021-06-20 21:03:40,57.3894,21.5606,69.73,83,0,1.14,clear sky
509,Oskemen,KZ,2021-06-20 21:03:40,49.9565,82.6119,48.99,64,93,11.59,overcast clouds
510,Matara,LK,2021-06-20 21:02:17,5.9485,80.5353,79.12,86,33,11.97,scattered clouds
511,Klyuchevskiy,RU,2021-06-20 21:03:41,53.5317,119.4519,52.16,93,63,2.42,broken clouds
512,Ginir,ET,2021-06-20 21:03:41,7.1333,40.7,58.68,74,93,9.73,overcast clouds
513,Kichera,RU,2021-06-20 21:03:41,55.9375,110.0997,59.56,76,96,3.49,light rain
514,Port Hardy,CA,2021-06-20 21:03:42,50.6996,-127.4199,60.67,80,99,8.93,overcast clouds
515,Dusseldorf,DE,2021-06-20 21:03:42,51.2217,6.7762,74.68,66,20,5.01,few clouds
516,Tutoia,BR,2021-06-20 21:00:46,-2.7619,-42.2744,79.79,80,30,8.41,scattered clouds
517,Saint-Joseph,RE,2021-06-20 21:03:42,-21.3667,55.6167,68.36,70,76,14.09,broken clouds
518,Haines Junction,CA,2021-06-20 21:03:43,60.7522,-137.5108,62.26,50,100,8.52,overcast clouds
519,Muriae,BR,2021-06-20 21:02:37,-21.1306,-42.3664,75.42,66,49,5.23,scattered clouds
520,Adwa,ET,2021-06-20 21:03:43,14.1646,38.8955,66.51,63,100,5.46,overcast clouds
521,Monticello,US,2021-06-20 21:03:13,45.3055,-93.7941,71.82,92,90,8.05,overcast clouds
522,High Level,CA,2021-06-20 21:03:45,58.5169,-117.136,69.31,31,42,3.67,scattered clouds
523,Lamar,US,2021-06-20 21:03:45,33.6668,-95.5836,93.36,49,20,16.11,few clouds
524,Kurlovo,RU,2021-06-20 21:03:45,55.4325,40.4854,65.55,93,80,3.87,broken clouds
525,Harper,LR,2021-06-20 21:03:46,4.375,-7.7169,76.68,87,98,9.89,moderate rain
526,Joplin,US,2021-06-20 21:01:03,37.0842,-94.5133,93.07,42,33,19.8,scattered clouds
527,Vertou,FR,2021-06-20 21:03:46,47.1687,-1.4693,61.5,88,0,6.91,clear sky
528,Nouakchott,MR,2021-06-20 21:03:46,18.0858,-15.9785,76.93,66,22,22.3,few clouds
529,Snezhnogorsk,RU,2021-06-20 21:03:47,69.1933,33.2531,47.98,96,100,14.34,overcast clouds
530,Bambanglipuro,ID,2021-06-20 21:03:47,-7.95,110.2833,57.6,88,98,2.42,overcast clouds
531,Awbari,LY,2021-06-20 21:03:47,26.5921,12.7805,90.05,16,0,8.99,clear sky
532,Baft,IR,2021-06-20 21:03:48,29.234,56.6057,65.32,19,0,6.35,clear sky
533,Zlobin,HR,2021-06-20 21:03:48,45.2924,14.6541,67.62,83,0,2.3,clear sky
534,Cherskiy,RU,2021-06-20 21:03:48,68.75,161.3,65.73,36,14,12.91,few clouds
535,Windhoek,NA,2021-06-20 21:03:49,-22.5594,17.0832,56.1,55,0,3.0,clear sky
536,Hwange,ZW,2021-06-20 21:03:49,-18.3693,26.5019,61.81,49,64,3.24,broken clouds
537,Erzin,TR,2021-06-20 21:03:49,36.9559,36.2,73.0,87,2,2.75,clear sky
538,Hadrut,AZ,2021-06-20 21:03:50,39.52,47.0318,70.61,53,0,4.23,clear sky
539,Taoudenni,ML,2021-06-20 21:03:50,22.6783,-3.9836,101.79,10,0,9.95,clear sky
540,Coquimbo,CL,2021-06-20 21:03:16,-29.9533,-71.3436,58.03,62,0,4.94,clear sky
541,Pskov,RU,2021-06-20 21:03:50,57.8136,28.3496,69.71,88,0,2.24,clear sky
542,Saint Anthony,US,2021-06-20 21:03:51,45.0205,-93.218,71.65,87,90,10.36,overcast clouds
543,Hambantota,LK,2021-06-20 21:03:51,6.1241,81.1185,78.57,83,37,14.85,scattered clouds
544,Walvis Bay,NA,2021-06-20 21:03:51,-22.9575,14.5053,68.09,30,0,4.9,clear sky
545,Abu Zabad,SD,2021-06-20 21:03:52,12.35,29.25,81.99,53,88,13.02,overcast clouds
546,Nova Olinda Do Norte,BR,2021-06-20 21:03:52,-3.8881,-59.0942,80.89,75,100,0.49,overcast clouds
547,Sassandra,CI,2021-06-20 21:03:52,4.95,-6.0833,75.36,91,75,8.23,light rain
548,Bonavista,CA,2021-06-20 21:03:53,48.6499,-53.1147,52.84,98,100,13.24,light rain
549,Weligama,LK,2021-06-20 21:03:53,5.9667,80.4167,79.52,85,29,12.37,scattered clouds
550,Kurtalan,TR,2021-06-20 21:03:53,37.9272,41.7028,64.62,20,0,2.06,clear sky
551,Sobolevo,RU,2021-06-20 21:03:54,54.4299,31.8996,66.15,81,98,5.84,overcast clouds
552,Iberia,US,2021-06-20 21:03:54,29.9502,-91.7507,87.12,84,40,16.11,scattered clouds
553,Gopalpur,IN,2021-06-20 21:03:54,19.2667,84.9167,85.42,64,100,5.35,overcast clouds
554,Lokosovo,RU,2021-06-20 21:03:55,61.1333,74.8167,51.28,83,100,12.24,overcast clouds
555,Saint-Augustin,CA,2021-06-20 21:03:55,51.226,-58.6502,51.8,98,100,3.8,overcast clouds
556,Leticia,CO,2021-06-20 21:03:55,-4.2153,-69.9406,78.62,94,68,2.73,broken clouds
557,Tieli,CN,2021-06-20 21:03:55,46.95,128.05,55.26,85,40,6.82,scattered clouds
558,Tignere,CM,2021-06-20 21:03:56,7.3667,12.65,65.52,94,87,1.21,light rain
559,Atar,MR,2021-06-20 21:03:56,20.5169,-13.0499,90.86,14,2,9.6,clear sky
560,Mackay,AU,2021-06-20 21:03:56,-21.15,149.2,54.05,60,0,6.69,clear sky
561,Derzhavinsk,KZ,2021-06-20 21:03:57,51.1,66.3167,57.6,38,86,10.51,overcast clouds
562,Grand-Lahou,CI,2021-06-20 21:03:57,5.1367,-5.0242,77.45,87,98,11.7,light rain
563,Omboue,GA,2021-06-20 21:03:57,-1.5746,9.2618,75.38,85,12,9.06,few clouds
564,Jamapa,MX,2021-06-20 21:03:58,19.0333,-96.2333,91.47,57,75,5.75,broken clouds
565,Segou,ML,2021-06-20 21:03:58,13.4317,-6.2157,86.23,46,100,15.64,overcast clouds
566,Grand Gaube,MU,2021-06-20 21:03:58,-20.0064,57.6608,67.37,74,86,1.99,overcast clouds
567,Nova Olimpia,BR,2021-06-20 21:03:59,-14.7972,-57.2881,82.24,42,3,2.13,clear sky
568,Norrtalje,SE,2021-06-20 21:03:59,59.758,18.705,72.07,85,18,7.94,few clouds
569,Yangambi,CD,2021-06-20 21:03:59,0.8102,24.4336,73.65,72,98,2.91,overcast clouds
570,Homer,US,2021-06-20 21:04:00,59.6425,-151.5483,60.08,81,90,0.0,light rain
571,Buchanan,LR,2021-06-20 21:04:00,5.8808,-10.0467,76.96,93,100,9.19,moderate rain
572,Salinas,US,2021-06-20 21:04:00,36.6777,-121.6555,90.86,56,1,17.27,clear sky
573,Outjo,NA,2021-06-20 21:04:01,-20.1167,16.15,56.8,41,0,8.7,clear sky
574,Teseney,ER,2021-06-20 21:04:01,15.11,36.6575,87.12,46,90,5.3,overcast clouds
575,Comodoro Rivadavia,AR,2021-06-20 21:04:01,-45.8667,-67.5,46.54,55,57,6.69,broken clouds
576,Banjar,ID,2021-06-20 21:04:02,-8.19,114.9675,78.66,88,27,3.18,scattered clouds
577,Hofn,IS,2021-06-20 21:04:02,64.2539,-15.2082,45.7,78,10,6.87,clear sky
578,Iranshahr,IR,2021-06-20 21:04:02,27.2025,60.6848,88.47,10,0,6.04,clear sky
579,Hun,LY,2021-06-20 21:04:03,29.1268,15.9477,87.31,21,0,8.03,clear sky
580,Wawa,NG,2021-06-20 21:04:03,9.9022,4.4192,79.38,75,99,1.59,light rain
581,Taltal,CL,2021-06-20 21:04:03,-25.4,-70.4833,61.02,74,47,5.88,scattered clouds
582,Muli,MV,2021-06-20 21:04:04,2.9167,73.5667,82.8,70,46,12.77,scattered clouds
583,Zatoka,UA,2021-06-20 21:04:04,46.0725,30.4654,66.74,89,1,5.7,clear sky
584,Beipiao,CN,2021-06-20 21:04:05,41.7919,120.7792,63.72,57,5,3.44,clear sky
585,Presidencia Roque Saenz Pena,AR,2021-06-20 21:04:05,-26.7852,-60.4388,63.97,56,100,7.38,overcast clouds
586,Chumikan,RU,2021-06-20 21:04:05,54.7183,135.315,43.18,85,21,3.89,few clouds
587,Inhambane,MZ,2021-06-20 21:04:05,-23.865,35.3833,66.47,73,25,7.96,scattered clouds
588,Provost,CA,2021-06-20 21:04:06,52.3501,-110.2683,61.83,42,6,12.06,clear sky
589,Akureyri,IS,2021-06-20 21:04:06,65.6835,-18.0878,49.95,53,76,3.87,broken clouds
590,Mantua,IT,2021-06-20 21:04:06,45.1667,10.7833,81.64,82,75,5.32,broken clouds
591,Darhan,MN,2021-06-20 21:04:07,49.4867,105.9228,60.49,59,47,2.42,scattered clouds
592,Fare,PF,2021-06-20 21:04:07,-16.7,-151.0167,79.81,73,0,5.55,clear sky
593,Calama,CL,2021-06-20 21:04:07,-22.4667,-68.9333,60.8,22,100,16.04,overcast clouds
594,Ginda,IN,2021-06-20 21:04:08,30.6945,78.4932,63.95,86,44,2.59,scattered clouds
595,Dayong,CN,2021-06-20 21:04:08,25.0209,118.2898,79.41,93,100,1.32,light rain
596,Cayenne,GF,2021-06-20 21:00:07,4.9333,-52.3333,84.2,74,75,8.05,broken clouds
597,Juba,SS,2021-06-20 21:04:08,4.8517,31.5825,70.41,85,35,3.0,scattered clouds
598,Pedro Leopoldo,BR,2021-06-20 21:02:57,-19.6181,-44.0431,72.59,47,41,3.98,scattered clouds
599,Shache,CN,2021-06-20 21:04:09,38.4167,77.2406,74.28,22,100,9.69,overcast clouds
600,Dombasle-Sur-Meurthe,FR,2021-06-20 21:04:09,48.6252,6.3497,66.18,88,0,8.05,clear sky
601,Machico,PT,2021-06-20 21:04:10,32.7,-16.7667,70.72,82,40,16.11,scattered clouds
602,College,US,2021-06-20 21:04:10,64.8569,-147.8028,72.0,49,75,0.0,broken clouds
603,Policoro,IT,2021-06-20 21:04:10,40.2115,16.6726,82.89,59,11,3.83,few clouds
604,Havelock,US,2021-06-20 21:04:10,34.8791,-76.9013,84.06,83,93,10.0,overcast clouds
605,Loma Bonita,PA,2021-06-20 21:04:11,8.3833,-80.1667,79.79,94,75,4.61,broken clouds
606,Bodhan,IN,2021-06-20 21:04:11,18.6667,77.9,81.61,58,100,14.09,overcast clouds
607,San Jeronimo,PE,2021-06-20 21:04:12,-11.9472,-75.2829,59.56,51,86,8.48,overcast clouds
608,Palmer,US,2021-06-20 21:04:12,42.1584,-72.3287,88.63,49,40,1.99,scattered clouds
609,Shellbrook,CA,2021-06-20 21:04:12,53.2168,-106.4011,58.44,40,73,13.69,broken clouds
610,Pokrovka,KG,2021-06-20 21:04:12,42.3414,78.0056,51.48,50,0,7.67,clear sky
611,Morro Bay,US,2021-06-20 21:01:04,35.3658,-120.8499,100.18,57,21,8.01,few clouds
612,Atambua,ID,2021-06-20 21:04:13,-9.1061,124.8925,69.33,89,14,4.92,few clouds
613,Aykhal,RU,2021-06-20 21:04:13,66.0,111.5,64.24,71,68,4.54,broken clouds
614,San Quintin,MX,2021-06-20 21:04:14,30.4833,-115.95,69.91,70,4,12.73,clear sky
615,Nyurba,RU,2021-06-20 21:04:14,63.2842,118.3319,70.16,67,84,2.89,broken clouds
616,Muros,ES,2021-06-20 21:04:14,42.7762,-9.0603,60.1,90,99,16.6,overcast clouds
617,Noumea,NC,2021-06-20 21:04:15,-22.2763,166.4572,71.01,99,100,9.44,overcast clouds
618,Kudahuvadhoo,MV,2021-06-20 21:04:15,2.6708,72.8944,82.6,71,49,13.27,scattered clouds
619,Tumpat,MY,2021-06-20 21:04:15,6.1978,102.171,75.78,90,100,6.04,overcast clouds
620,Chara,RU,2021-06-20 21:04:16,56.9064,118.2631,60.04,71,30,0.43,scattered clouds
621,Blagoveshchenka,RU,2021-06-20 21:04:16,52.8333,79.8667,57.65,59,100,22.24,light rain
622,Srandakan,ID,2021-06-20 21:04:16,-7.9386,110.2506,57.72,88,98,2.62,overcast clouds
623,Lobito,AO,2021-06-20 21:04:17,-12.3481,13.5456,72.03,79,5,1.79,clear sky
624,Suruc,TR,2021-06-20 21:04:17,36.9761,38.425,79.0,47,0,7.65,clear sky
625,Vershino-Darasunskiy,RU,2021-06-20 21:04:17,52.35,115.5167,47.32,96,77,2.35,broken clouds
626,Belaya Gora,RU,2021-06-20 21:04:17,68.5333,146.4167,59.38,48,0,11.52,clear sky
627,Yulara,AU,2021-06-20 21:04:18,-25.2406,130.9889,44.11,72,94,7.85,overcast clouds
628,La Asuncion,VE,2021-06-20 21:04:18,11.0333,-63.8628,81.07,78,58,18.52,broken clouds
629,Igrim,RU,2021-06-20 21:04:18,63.1906,64.4162,40.71,71,9,7.54,clear sky
630,Hay River,CA,2021-06-20 21:01:09,60.8156,-115.7999,60.71,41,20,5.66,few clouds
631,Kesinga,IN,2021-06-20 21:04:19,20.2,83.2333,80.74,67,54,2.77,broken clouds
632,Strelka,RU,2021-06-20 21:04:19,58.0728,93.0344,52.86,91,100,8.97,overcast clouds
633,Tual,ID,2021-06-20 21:04:20,-5.6667,132.75,80.8,76,88,17.69,overcast clouds
634,Zheleznogorsk,RU,2021-06-20 21:04:20,52.331,35.3711,64.6,87,100,7.7,overcast clouds
635,Yatou,CN,2021-06-20 21:04:20,37.15,122.3833,68.4,61,83,2.48,light rain
636,Krasnovka,RU,2021-06-20 21:04:21,48.8177,40.0923,69.39,57,50,12.21,scattered clouds
637,Mayumba,GA,2021-06-20 21:04:21,-3.432,10.6554,74.46,87,11,7.83,few clouds
638,Iturama,BR,2021-06-20 21:04:21,-19.7281,-50.1956,73.15,51,12,6.24,few clouds
639,Luganville,VU,2021-06-20 21:04:22,-15.5333,167.1667,78.51,84,69,4.47,broken clouds
640,Ayan,RU,2021-06-20 21:04:22,56.45,138.1667,47.79,82,67,11.45,broken clouds
641,Kismayo,SO,2021-06-20 21:04:22,-0.3582,42.5454,76.08,82,94,15.08,overcast clouds
642,Lavrentiya,RU,2021-06-20 21:04:23,65.5833,-171.0,50.29,67,16,5.39,few clouds
643,Charqueada,BR,2021-06-20 21:04:23,-22.5097,-47.7781,63.07,63,45,6.22,scattered clouds
644,Juneau,US,2021-06-20 21:00:18,58.3019,-134.4197,61.84,78,100,5.99,overcast clouds
645,Bathsheba,BB,2021-06-20 21:04:23,13.2167,-59.5167,83.01,65,40,18.41,scattered clouds
646,Port Hedland,AU,2021-06-20 21:04:24,-20.3167,118.5667,64.45,68,40,5.75,scattered clouds
647,Saint-Francois,FR,2021-06-20 21:04:24,46.4154,3.9054,62.47,91,0,3.44,clear sky
648,Ostersund,SE,2021-06-20 21:04:24,63.1792,14.6357,52.25,93,90,9.22,light rain
649,Honningsvag,NO,2021-06-20 21:04:25,70.9821,25.9704,45.0,85,9,6.42,clear sky
650,Pokhara,NP,2021-06-20 21:04:25,28.2333,83.9833,70.47,93,97,0.89,overcast clouds
651,Carauari,BR,2021-06-20 21:04:25,-4.8828,-66.8958,76.84,95,86,2.28,overcast clouds
652,Filingue,NE,2021-06-20 21:04:26,14.3521,3.3168,96.01,34,64,8.95,broken clouds
653,Aswan,EG,2021-06-20 21:04:26,24.0934,32.907,89.73,16,0,10.11,clear sky
654,Kimberley,ZA,2021-06-20 21:04:26,-28.7323,24.7623,54.16,41,3,5.48,clear sky
655,Kaberamaido,UG,2021-06-20 21:04:27,1.7389,33.1594,66.15,92,100,4.0,light rain
656,Asfi,MA,2021-06-20 21:02:16,32.2994,-9.2372,66.02,77,0,12.37,clear sky
657,Sao Jose De Ribamar,BR,2021-06-20 21:04:27,-2.5619,-44.0542,84.58,79,6,9.15,clear sky
658,Atikokan,CA,2021-06-20 21:04:27,48.7555,-91.6216,63.3,71,100,8.68,overcast clouds
659,Roebourne,AU,2021-06-20 21:04:28,-20.7833,117.1333,69.89,55,87,8.77,overcast clouds
660,Heishan,CN,2021-06-20 21:04:28,41.6892,122.1128,64.71,63,44,4.41,scattered clouds
661,Tuatapere,NZ,2021-06-20 21:04:28,-46.1333,167.6833,39.24,94,33,3.67,scattered clouds
662,Pravia,ES,2021-06-20 21:04:29,43.4906,-6.1508,60.22,94,90,3.44,overcast clouds
663,Abalak,RU,2021-06-20 21:04:29,58.1286,68.5944,45.19,98,99,9.6,overcast clouds
664,Pasinler,TR,2021-06-20 21:04:30,39.9803,41.6764,59.99,47,1,5.95,clear sky
665,Vestmanna,FO,2021-06-20 21:04:30,62.1564,-7.1664,45.52,93,90,16.11,overcast clouds
666,Necochea,AR,2021-06-20 21:04:30,-38.5473,-58.7368,47.03,63,11,7.18,few clouds
667,Kropotkin,RU,2021-06-20 21:04:30,45.4375,40.5756,72.05,75,84,3.18,broken clouds
668,Velyka Lepetykha,UA,2021-06-20 21:04:31,47.1757,33.9436,69.35,76,0,5.82,clear sky
669,Vestmannaeyjar,IS,2021-06-20 21:04:31,63.4427,-20.2734,46.36,77,3,20.71,clear sky
670,Axim,GH,2021-06-20 21:04:32,4.8699,-2.2405,76.66,88,100,10.02,moderate rain
671,Nemuro,JP,2021-06-20 21:02:58,43.3236,145.575,47.61,97,100,19.75,overcast clouds
672,Manzanillo,CU,2021-06-20 21:04:32,20.3433,-77.1167,87.67,64,91,6.42,overcast clouds
673,Jacareacanga,BR,2021-06-20 21:04:32,-6.2222,-57.7528,82.67,67,75,0.63,broken clouds
674,Nhulunbuy,AU,2021-06-20 21:04:33,-12.2333,136.7667,72.21,83,9,6.91,clear sky
675,Shimoda,JP,2021-06-20 21:04:33,34.6667,138.95,73.17,81,100,4.56,overcast clouds
676,Konosha,RU,2021-06-20 21:04:33,60.9736,40.257,66.79,65,19,2.89,few clouds
677,Kodinar,IN,2021-06-20 21:04:34,20.7903,70.7031,83.16,77,24,13.85,few clouds
678,Sidi Ali,DZ,2021-06-20 21:04:34,36.0998,0.4206,67.39,61,0,4.09,clear sky
679,Bogota,CO,2021-06-20 21:00:39,4.6097,-74.0817,53.98,94,100,4.25,overcast clouds
680,Islahiye,TR,2021-06-20 21:04:34,37.025,36.6306,73.18,85,2,5.88,clear sky
681,Gizo,SB,2021-06-20 21:04:35,-8.103,156.8419,80.85,75,98,5.75,overcast clouds
682,Lakhdenpokhya,RU,2021-06-20 21:04:35,61.5198,30.1992,65.32,75,64,6.35,broken clouds
683,Faya,SA,2021-06-20 21:04:35,18.3851,42.4509,72.12,18,26,1.77,scattered clouds
684,Bridlington,GB,2021-06-20 21:04:36,54.0831,-0.1919,55.58,79,53,2.8,broken clouds
685,Athabasca,CA,2021-06-20 21:01:09,54.7169,-113.2854,65.55,38,8,4.54,clear sky
686,Nieuw Nickerie,SR,2021-06-20 21:04:36,5.95,-56.9833,80.47,77,96,8.72,moderate rain
687,Campo De Criptana,ES,2021-06-20 21:04:36,39.4046,-3.1249,63.25,66,50,12.41,scattered clouds
688,Den Helder,NL,2021-06-20 21:04:37,52.9599,4.7593,61.99,88,90,11.99,overcast clouds
689,Bhakkar,PK,2021-06-20 21:03:57,31.6253,71.0657,88.61,32,60,6.11,broken clouds
690,Marrakesh,MA,2021-06-20 21:00:10,31.6315,-8.0083,75.27,43,0,10.36,clear sky
691,Sharkan,RU,2021-06-20 21:04:37,57.2989,53.8712,59.16,60,3,2.55,clear sky
692,Pontes E Lacerda,BR,2021-06-20 21:04:38,-15.2261,-59.3353,81.5,43,16,3.24,few clouds
693,Medea,DZ,2021-06-20 21:04:38,36.2642,2.7539,61.25,63,6,4.18,clear sky
694,Los Llanos De Aridane,ES,2021-06-20 21:04:38,28.6585,-17.9182,67.75,91,0,13.8,clear sky
695,Bruntal,CZ,2021-06-20 21:03:52,49.9884,17.4647,71.91,81,89,2.62,overcast clouds
696,Harstad,NO,2021-06-20 21:04:39,68.799,16.5293,49.59,93,97,5.99,overcast clouds
697,Alice Springs,AU,2021-06-20 21:04:39,-23.7,133.8833,35.15,87,0,4.61,clear sky
698,Pasvalys,LT,2021-06-20 21:04:40,56.0594,24.4036,72.72,90,0,7.63,clear sky
699,Ishinomaki,JP,2021-06-20 21:04:40,38.4167,141.3,62.29,80,12,6.38,few clouds
700,Kushima,JP,2021-06-20 21:04:40,31.4583,131.2333,72.18,86,100,4.23,overcast clouds
701,Socastee,US,2021-06-20 21:04:40,33.6835,-78.9984,88.25,71,20,21.85,few clouds
702,Tatawin,TN,2021-06-20 21:04:41,32.9297,10.4518,90.27,19,0,9.71,clear sky
703,Kazachinskoye,RU,2021-06-20 21:04:41,57.6953,93.2761,52.9,94,100,8.7,light rain
704,Nawashahr,IN,2021-06-20 21:04:41,31.1167,76.1333,84.0,60,17,8.77,few clouds
705,Buala,SB,2021-06-20 21:04:42,-8.145,159.5921,81.0,78,97,5.44,overcast clouds
706,Lixourion,GR,2021-06-20 21:04:42,38.2019,20.4314,72.01,81,0,5.77,clear sky
707,Kirkwood,US,2021-06-20 21:04:42,38.5834,-90.4068,93.92,54,75,1.99,broken clouds
708,Champerico,GT,2021-06-20 21:04:43,14.3,-91.9167,90.77,72,100,3.83,overcast clouds
709,Erenhot,CN,2021-06-20 21:04:43,43.6475,111.9767,62.8,44,4,7.81,clear sky
710,Cap Malheureux,MU,2021-06-20 21:01:16,-19.9842,57.6142,67.46,74,80,1.99,broken clouds
711,Wattegama,LK,2021-06-20 21:04:43,6.7989,81.4808,74.5,82,10,1.9,clear sky
712,Rio Cuarto,AR,2021-06-20 21:04:44,-33.1307,-64.3499,51.57,62,75,12.66,broken clouds
713,Bosaso,SO,2021-06-20 21:04:44,11.2842,49.1816,93.4,38,37,16.75,scattered clouds
714,Chernyshevskiy,RU,2021-06-20 21:04:44,63.0128,112.4714,63.19,78,64,2.26,broken clouds
715,Vazante,BR,2021-06-20 21:04:45,-17.9869,-46.9078,74.28,44,54,2.08,broken clouds
716,Pangody,RU,2021-06-20 21:04:45,65.85,74.4859,43.52,67,95,14.74,overcast clouds
717,La Ronge,CA,2021-06-20 21:04:46,55.1001,-105.2842,52.63,41,99,9.04,overcast clouds
718,Tocopilla,CL,2021-06-20 21:04:46,-22.092,-70.1979,64.26,76,100,10.09,overcast clouds
719,Glace Bay,CA,2021-06-20 21:04:46,46.1969,-59.957,76.8,65,61,3.09,broken clouds
720,Saint-Louis,SN,2021-06-20 21:04:47,16.3333,-15.0,88.84,23,61,20.74,broken clouds
721,Pereira Barreto,BR,2021-06-20 21:04:47,-20.6383,-51.1092,70.41,58,84,8.23,broken clouds
722,Morgan City,US,2021-06-20 21:04:47,29.6994,-91.2068,84.06,83,90,21.85,overcast clouds
